1280,720,436,52,74,68,27
1280,720,885,108,63,54,19
1280,720,1064,18,93,92,19
1280,720,973,52,65,68,24
1280,720,745,147,53,52,20
1280,720,632,185,51,54,10
1280,720,1072,18,83,91,20
1280,720,843,129,69,70,10
1280,720,492,38,105,102,10
1280,720,114,125,61,52,26
1280,720,765,122,53,49,26
1280,720,832,33,80,74,26
1280,720,996,112,94,85,31
1280,720,720,241,39,37,8
1280,720,980,58,100,101,8
1280,720,339,301,55,58,30
1280,720,777,214,44,38,20
1280,720,128,276,81,89,30
1280,720,879,121,66,64,20
1280,720,91,189,43,48,31
1280,720,837,164,60,58,20
1280,720,822,151,71,63,31
1280,720,1112,193,57,54,24
1280,720,114,220,40,45,31
1280,720,902,113,68,60,20
1280,720,86,72,53,62,22
1280,720,760,102,81,75,26
1280,720,891,50,74,61,26
1280,720,893,75,72,73,11
1280,720,893,145,71,75,0
1280,720,974,34,102,95,24
1280,720,1014,79,83,84,31
1280,720,715,55,89,81,31
1280,720,873,20,90,86,11
1280,720,875,102,97,91,31
1280,720,840,90,61,72,22
1280,720,784,54,63,75,22
1280,720,806,94,75,69,9
1280,720,758,44,68,60,24
1280,720,860,62,115,103,31
1280,720,880,4,113,104,8
1280,720,674,219,36,37,24
1280,720,1002,48,111,110,24
1280,720,749,99,82,82,8
1280,720,749,32,59,62,24
1280,720,748,86,67,67,8
1280,720,842,3,86,81,10
1280,720,845,80,83,92,31
1280,720,1028,135,55,55,24
1280,720,1196,141,48,55,31
1280,720,1083,124,63,73,11
1280,720,695,211,27,24,9
1280,720,939,66,54,51,24
1280,720,950,174,54,54,24
1280,720,1063,80,60,70,24
1280,720,1066,203,56,69,8
1280,720,974,43,63,74,24
1280,720,974,114,70,72,8
1280,720,917,112,84,86,11
1280,720,963,59,104,91,31
1280,720,1004,106,79,78,24
1280,720,1085,93,83,91,11
1280,720,780,25,74,65,24
1280,720,1137,148,54,60,20
1280,720,1040,171,58,62,20
1280,720,779,115,65,60,26
1280,720,784,176,55,54,12
1280,720,934,3,116,103,26
1280,720,945,114,98,88,12
1280,720,439,261,47,52,1
1280,720,1151,139,54,54,25
1280,720,1046,214,39,35,26
1280,720,1152,139,71,60,26
1280,720,1104,241,72,62,31
1280,720,1092,178,60,53,26
1280,720,1160,85,62,55,24
1280,720,1086,170,76,64,31
1280,720,1147,157,74,67,23
1280,720,1081,193,72,64,23
1280,720,1110,182,61,52,31
1280,720,1097,157,67,60,31
1280,720,1115,147,71,62,23
1280,720,1187,102,87,70,31
1280,720,1172,190,61,57,23
1280,720,1166,160,57,47,24
1280,720,1165,102,62,55,31
1280,720,1148,147,53,48,20
1280,720,1171,172,53,46,24
1280,720,1109,163,57,52,23
1280,720,1069,183,75,57,31
1280,720,1077,151,65,58,23
1280,720,1130,146,70,65,24
1280,720,532,133,46,45,1
1280,720,228,190,60,49,26
1280,720,496,125,73,67,31
1280,720,1027,176,53,45,26
1280,720,1078,173,51,47,11
1280,720,1202,106,67,68,31
1280,720,1138,72,73,68,24
1280,720,1176,69,57,59,20
1280,720,1143,93,64,52,31
1280,720,841,252,52,44,30
1280,720,1222,125,47,37,26
1280,720,1222,160,44,40,12
1280,720,305,249,121,120,30
1280,720,602,69,72,64,20
1280,720,1212,90,68,70,24
1280,720,1223,127,48,51,24
1280,720,1200,88,51,50,20
1280,720,1197,154,47,42,24
1280,720,1178,136,53,47,11
1280,720,602,254,30,35,19
1280,720,866,144,63,63,24
1280,720,859,131,63,62,20
